time,x,y,z,L
39.2,-2.17834,-3.66501,-0.237397,0.581477
39.3,-1.89041,-3.55102,0.483937,0.581477
39.4,-1.61011,-3.37459,1.01451,0.581477
39.5,-1.34022,-3.15377,1.37583,0.581477
39.6,-1.08262,-2.90421,1.59364,0.581477
39.7,-0.838451,-2.63892,1.69487,0.581477
39.8,-0.60826,-2.36825,1.70553,0.581477
39.9,-0.392109,-2.10005,1.64927,0.581477
40,-0.189714,-1.83994,1.54667,0.581477
40.1,-0.000548689,-1.59168,1.41493,0.581477
40.2,0.176065,-1.35746,1.26797,0.581477
40.3,0.340887,-1.13823,1.1167,0.581477
40.4,0.494701,-0.933983,0.969391,0.0166117
40.5,0.638269,-0.744012,0.832115,0.233352
40.6,0.772304,-0.567081,0.709169,0.337196
40.7,0.897444,-0.401602,0.603465,0.408328
40.8,1.01424,-0.24575,0.516874,0.462482
40.9,1.12313,-0.0975522,0.450514,0.506025
41,1.22448,0.0450481,0.404996,0.542253
41.1,1.31851,0.184151,0.380606,0.573109
41.2,1.40535,0.321877,0.377457,0.59984
41.3,1.48502,0.460352,0.395599,0.62329
41.4,1.55743,0.601709,0.435092,0.644055
41.5,1.62236,0.748086,0.496057,0.662563
41.6,1.6795,0.901642,0.578694,0.679126
41.7,1.72842,1.06456,0.683283,0.693976
41.8,1.76859,1.23904,0.810152,0.707281
41.9,1.79932,1.42734,0.959623,0.71916
42,1.81986,1.63173,1.13193,0.729695
42.1,1.82931,1.85449,1.3271,0.738935
42.2,1.82664,2.0979,1.54481,0.746901
42.3,1.81073,2.36417,1.78415,0.753589
42.4,1.78033,2.65539,2.04342,0.758972
42.5,1.7341,2.97343,2.3198,0.762999
42.6,1.6706,3.31978,2.60899,0.765598
42.7,1.58834,3.69545,2.90479,0.766671
42.8,1.48576,4.10068,3.19867,0.766093
42.9,1.36137,4.53474,3.47929,0.763712
43,1.21369,4.99561,3.73206,0.759343
43.1,1.04142,5.47963,3.93883,0.752763
43.2,0.8435,5.98112,4.07771,0.743708
43.3,0.619218,6.49206,4.12328,0.731859
43.4,0.368346,7.00172,4.04722,0.716842
43.5,0.0912955,7.49645,3.81955,0.698206
43.6,-0.210739,7.95959,3.41063,0.675415
43.7,-0.535618,8.37165,2.794,0.647817
