time,x,y,z,L
38.4,-0.301387,-0.618072,-2.32582,0.750172
38.5,-0.33508,-0.6933,-2.40499,0.76277
38.6,-0.373255,-0.779728,-2.47894,0.774598
38.7,-0.416625,-0.878893,-2.54623,0.7856
38.8,-0.465989,-0.992478,-2.605,0.79569
38.9,-0.522235,-1.12229,-2.65283,0.804749
39,-0.586341,-1.27017,-2.68661,0.812616
39.1,-0.659366,-1.4379,-2.70239,0.819076
39.2,-0.742425,-1.62696,-2.69511,0.823844
39.3,-0.836643,-1.83823,-2.65847,0.826549
39.4,-0.943071,-2.07148,-2.58467,0.82671
39.5,-1.06256,-2.32467,-2.46439,0.823714
39.6,-1.19555,-2.59302,-2.28686,0.816778
39.7,-1.34183,-2.86778,-2.04042,0.804924
39.8,-1.5001,-3.13491,-1.71367,0.786935
39.9,-1.66755,-3.37392,-1.29755,0.761327
40,-1.83938,-3.55742,-0.788587,0.761327
40.1,-2.0083,-3.65231,-0.193007,0.761327
40.2,-2.16447,-3.62353,0.46897,0.761327
40.3,-2.2958,-3.44097,1.16051,0.761327
40.4,-2.38909,-3.08867,1.82956,0.761327
40.5,-2.43194,-2.57349,2.41617,0.761327
40.6,-2.41506,-1.92896,2.86514,0.761327
40.7,-2.33439,-1.21086,3.14008,0.761327
40.8,-2.19216,-0.484897,3.23279,0.761327
40.9,-1.99649,0.188821,3.1636,0.761327
41,-1.75965,0.767857,2.97307,0.761327
41.1,-1.49574,1.23206,2.70956,0.761327
41.2,-1.2184,1.58091,2.41816,0.761327
41.3,-0.939363,1.82688,2.1341,0.761327
41.4,-0.667718,1.98832,1.88086,0.761327
41.5,-0.409881,2.08402,1.67137,0.761327
41.6,-0.169988,2.13009,1.51061,0.761327
41.7,0.0495716,2.13877,1.39814,0.761327
41.8,0.247607,2.11842,1.33015,0.761327
41.9,0.423673,2.07417,1.30089,0.761327
42,0.577738,2.00884,1.30349,0.761327
42.1,0.709968,1.92389,1.33046,0.761327
42.2,0.820617,1.8202,1.37408,0.761327
42.3,0.910002,1.69878,1.42667,0.761327
42.4,0.978529,1.56121,1.48091,0.761327
42.5,1.02676,1.40992,1.53015,0.761327
42.6,1.05546,1.24824,1.56876,0.761327
42.7,1.06571,1.08021,1.59243,0.761327
42.8,1.05887,0.910357,1.5983,0.761327
42.9,1.03662,0.743227,1.58502,0.761327
43,1.00088,0.583073,1.55262,0.761327
43.1,0.953787,0.4335,1.5023,0.761327
43.2,0.897571,0.297258,1.4361,0.761327
43.3,0.83446,0.176138,1.35656,0.761327
43.4,0.766598,0.0709965,1.2664,0.761327
43.5,0.695966,-0.0181434,1.16829,0.761327
43.6,0.624322,-0.0919341,1.06462,0.761327
