X,Y,Z,U,V
0.64,1.5,0.0,2.1630828006319197e-09,1.0802245929502808e-08
0.64,1.52,0.0,1.8495935975523098e-09,9.575147048802844e-09
0.64,1.54,0.0,1.5792733173895582e-09,8.480730208404109e-09
0.64,1.56,0.0,1.3464838782768591e-09,7.505747491441682e-09
0.64,1.58,0.0,1.1462790936433124e-09,6.6381762773381095e-09
0.64,1.6,0.0,9.743251967335068e-10,5.8671241543729875e-09
0.64,1.62,0.0,8.268296439011008e-10,5.182739897776938e-09
0.64,1.64,0.0,7.004774202659694e-10,4.576130414194314e-09
0.64,1.66,0.0,5.923741284794564e-10,4.039283525317045e-09
0.64,1.68,0.0,4.999951956478041e-10,3.56499644199025e-09
0.64,1.7,0.0,4.2114058476187717e-10,3.1468097644994754e-09
0.64,1.72,0.0,3.538944451626324e-10,2.778946834479545e-09
0.64,1.74,0.0,2.9658918156815693e-10,2.4562582583843273e-09
0.64,1.76,0.0,2.4777346296516003e-10,2.1741714212141687e-09
0.64,1.78,0.0,2.0618373121859444e-10,1.928644811741237e-09
0.64,1.8,0.0,1.7071880459222447e-10,1.7161269863694536e-09
0.64,1.82,0.0,1.404172035312838e-10,1.5335200076195576e-09
0.64,1.84,0.0,1.1443685507818063e-10,1.3781472046810947e-09
0.64,1.86,0.0,9.20368582230424e-11,1.2477251171954995e-09
0.64,1.88,0.0,7.25610153857598e-11,1.1403394991325914e-09
0.64,1.9,0.0,5.542285513822975e-11,1.0544252770295743e-09
0.64,1.92,0.0,4.0091888256016185e-11,9.88750375694088e-10
0.64,1.94,0.0,2.6080853631154333e-11,9.424033264307571e-10
0.64,1.96,0.0,1.2933852532396776e-11,9.147772441366029e-10
0.64,1.98,0.0,2.583891354155977e-13,9.028400130202384e-10
0.64,2.0,0.0,0.0,0.0
0.66,0.0,0.0,0.1000000014901161,0.0
0.66,0.02,0.0,0.0035295175902381208,2.1988442827059905e-06
0.66,0.04,0.0,7.027456751577889e-05,2.2389739215501274e-06
0.66,0.06,0.0,7.155493252935856e-06,2.303841564714977e-06
0.66,0.08,0.0,5.992817942019329e-06,2.342126361527131e-06
0.66,0.1,0.0,5.597860269675665e-06,2.3601070412189975e-06
0.66,0.12,0.0,5.225719383717153e-06,2.360416189843506e-06
0.66,0.14,0.0,4.870088649324027e-06,2.345394584640158e-06
0.66,0.16,0.0,4.531206647102244e-06,2.317178703464521e-06
0.66,0.1799999999999999,0.0,4.20918496196209e-06,2.2777127172837167e-06
0.66,0.2,0.0,3.903984940402377e-06,2.2287597169790923e-06
0.66,0.22,0.0,3.6154404401357136e-06,2.1719129728307457e-06
0.66,0.2399999999999999,0.0,3.3432784337488346e-06,2.1086070978769847e-06
0.66,0.26,0.0,3.0871373631204957e-06,2.0401290029352067e-06
0.66,0.28,0.0,2.8465834274805986e-06,1.9676285536348204e-06
0.66,0.2999999999999999,0.0,2.6211249818270727e-06,1.892128859800244e-06
0.66,0.32,0.0,2.41022521367788e-06,1.8145361450165056e-06
0.66,0.34,0.0,2.213313256627162e-06,1.7356491593534369e-06
0.66,0.3599999999999999,0.0,2.0297938891775883e-06,1.6561681111621335e-06
0.66,0.38,0.0,1.8590559570834488e-06,1.5767031047450323e-06
0.66,0.4,0.0,1.7004796471810423e-06,1.4977820797048256e-06
0.66,0.4199999999999999,0.0,1.5534427305909258e-06,1.419858255074468e-06
0.66,0.44,0.0,1.417325883403457e-06,1.3433170871048728e-06
0.66,0.46,0.0,1.2915171836219007e-06,1.2684827540243015e-06
0.66,0.4799999999999999,0.0,1.1754158743208529e-06,1.1956241843685028e-06
0.66,0.5,0.0,1.0684354747351792e-06,1.1249606477896686e-06
0.66,0.52,0.0,9.70006313353579e-07,1.0566669287514854e-06
0.66,0.54,0.0,8.795775500559908e-07,9.90878104358469e-07
0.66,0.56,0.0,7.96618747893046e-07,9.276939478864441e-07
0.66,0.5799999999999998,0.0,7.206210492331141e-07,8.67182979495926e-07
0.66,0.5999999999999999,0.0,6.510980056636093e-07,8.093861852231575e-07
0.66,0.62,0.0,5.875861061884487e-07,7.543204247394705e-07
0.66,0.64,0.0,5.296450438705005e-07,7.019815476182689e-07
0.66,0.66,0.0,4.768577570839576e-07,6.523472370056103e-07
0.66,0.68,0.0,4.288302779259068e-07,6.05379598698573e-07
0.66,0.7,0.0,3.851914170505528e-07,5.610275127277137e-07
0.66,0.7199999999999999,0.0,3.4559231119854005e-07,5.192287636398013e-07
0.66,0.7399999999999999,0.0,3.097058569664016e-07,4.799119648009109e-07
0.66,0.76,0.0,2.7722605186979185e-07,4.4299829119847107e-07
0.66,0.78,0.0,2.478672614748732e-07,4.084030344198836e-07
0.66,0.8,0.0,2.213634292846338e-07,3.760369927274583e-07
0.66,0.82,0.0,1.9746724415329329e-07,3.458077084346159e-07
0.66,0.8399999999999999,0.0,1.7594927824752017e-07,3.1762056411497365e-07
0.66,0.8599999999999999,0.0,1.565971069650741e-07,2.913797485412545e-07
0.66,0.88,0.0,1.3921442074885466e-07,2.66989102651582e-07
0.66,0.9,0.0,1.2362013738766282e-07,2.443528552730437e-07
0.66,0.92,0.0,1.0964752216599774e-07,2.2337625779288817e-07
0.66,0.94,0.0,9.714332210646433e-08,2.0396612645299253e-07
0.66,0.96,0.0,8.59669195331522e-08,1.8603130045037627e-07
0.66,0.98,0.0,7.598950926639157e-08,1.6948302355295466e-07
0.66,1.0,0.0,6.709330293273313e-08,1.5423525648335348e-07
0.66,1.02,0.0,5.917076313323637e-08,1.4020492688275206e-07
0.66,1.04,0.0,5.212386955274216e-08,1.273121232402028e-07
0.66,1.06,0.0,4.5863418507525446e-08,1.1548023875981274e-07
0.66,1.08,0.0,4.0308356913409335e-08,1.0463607073806127e-07
0.66,1.1,0.0,3.538515120606787e-08,9.470988063615113e-08
0.66,1.12,0.0,3.1027191354947855e-08,8.563541965761183e-08
0.66,1.14,0.0,2.7174229777222145e-08,7.734992427958534e-08
0.66,1.16,0.0,2.3771854673811436e-08,6.979408583758162e-08
0.66,1.18,0.0,2.077099707129621e-08,6.29119979283672e-08
0.66,1.2,0.0,1.81274706571702e-08,5.6651085074422564e-08
0.66,1.22,0.0,1.5801543337238682e-08,5.096201578646352e-08
0.66,1.24,0.0,1.3757539319108676e-08,4.579860286822224e-08
0.66,1.26,0.0,1.1963470430942092e-08,4.111769353033184e-08
0.66,1.28,0.0,1.0390695316454185e-08,3.687905161798145e-08
0.66,1.3,0.0,9.013605102267756e-09,3.304523401016417e-08
0.66,1.32,0.0,7.809334109147562e-09,2.9581463016880755e-08
0.66,1.34,0.0,6.757494171529212e-09,2.6455496384564767e-08
0.66,1.36,0.0,5.8399311375483444e-09,2.3637496319123026e-08
0.66,1.38,0.0,5.040502142114366e-09,2.1099898750132392e-08
0.66,1.4,0.0,4.344872276324815e-09,1.8817283888591093e-08
0.66,1.42,0.0,3.740329315755336e-09,1.6766248973813992e-08
0.66,1.44,0.0,3.215615216161688e-09,1.492528396213493e-08
0.66,1.46,0.0,2.7607731363584256e-09,1.3274650780523258e-08
0.66,1.48,0.0,2.367008803137176e-09,1.1796266651476398e-08
0.66,1.5,0.0,2.0265650908650467e-09,1.0473591891009186e-08
0.66,1.52,0.0,1.7326087478242355e-09,9.291522488589678e-09
0.66,1.54,0.0,1.4791282615234638e-09,8.236287695813418e-09
0.66,1.56,0.0,1.2608419153654924e-09,7.295352778790555e-09
0.66,1.58,0.0,1.0731151485464615e-09,6.457327026970065e-09
0.66,1.6,0.0,9.118863893514936e-10,5.711877057766457e-09
0.66,1.62,0.0,7.736005886516497e-10,5.0496454112250394e-09
0.66,1.64,0.0,6.551497350388863e-10,4.462174391412529e-09
0.66,1.66,0.0,5.538196853716375e-10,3.9418350806221404e-09
0.66,1.68,0.0,4.672426943220845e-10,3.4817614282325633e-09
0.66,1.7,0.0,3.933550736515618e-10,3.075789297582198e-09
0.66,1.72,0.0,3.3035945627491366e-10,2.718400340967565e-09
0.66,1.74,0.0,2.7669118163056845e-10,2.404670564334193e-09
0.66,1.76,0.0,2.3098835740658424e-10,2.1302234389186857e-09
0.66,1.78,0.0,1.9206518826716267e-10,1.8911874165745248e-09
0.66,1.8,0.0,1.5888819488370955e-10,1.6841577083578391e-09
0.66,1.82,0.0,1.3055497632055762e-10,1.5061621917807963e-09
0.66,1.84,0.0,1.0627519569071267e-10,1.3546313206096855e-09
0.66,1.86,0.0,8.535349302197174e-11,1.2273719218711083e-09
0.66,1.88,0.0,6.717405050306142e-11,1.122544777540363e-09
0.66,1.9,0.0,5.118655375855685e-11,1.03864590295265e-09
0.66,1.92,0.0,3.6893308574701196e-11,9.74491450015554e-10
0.66,1.94,0.0,2.3837285949645576e-11,9.292061630078844e-10
0.66,1.96,0.0,1.1591007557083568e-11,9.022081604834457e-10
0.66,1.98,0.0,-2.1161879666047933e-13,8.905326986555251e-10
0.66,2.0,0.0,0.0,0.0
0.68,0.0,0.0,0.1000000014901161,0.0
0.68,0.02,0.0,0.0035286556423436634,1.7999077854327376e-06
0.68,0.04,0.0,6.958574722493891e-05,1.8444118917762768e-06
0.68,0.06,0.0,6.523866102754335e-06,1.920336112878313e-06
0.68,0.08,0.0,5.410693277097706e-06,1.971538733246152e-06
0.68,0.1,0.0,5.061883525621341e-06,2.0033938326366853e-06
0.68,0.12,0.0,4.7327540337597575e-06,2.018271139370771e-06
0.68,0.14,0.0,4.4171457394017135e-06,2.018292540543232e-06
0.68,0.16,0.0,4.115447406829525e-06,2.005404558626806e-06
0.68,0.1799999999999999,0.0,3.827922064196183e-06,1.981387485398479e-06
0.68,0.2,0.0,3.554681894521463e-06,1.9478640681750136e-06
0.68,0.22,0.0,3.2957094664088034e-06,1.9063084015443425e-06
0.68,0.2399999999999999,0.0,3.0508771290954435e-06,1.8580548929489415e-06
0.68,0.26,0.0,2.8199644269098498e-06,1.8043071864431516e-06
0.68,0.28,0.0,2.602673677947808e-06,1.7461469499401118e-06
0.68,0.2999999999999999,0.0,2.398643859180332e-06,1.6845424499869313e-06
0.68,0.32,0.0,2.207462934947781e-06,1.6203568546277793e-06
0.68,0.34,0.0,2.028678759651173e-06,1.554356219353954e-06
0.68,0.3599999999999999,0.0,1.8618086786741288e-06,1.4872171236197978e-06
0.68,0.38,0.0,1.7063479443779964e-06,1.4195339360532258e-06
0.68,0.4,0.0,1.561777056602156e-06,1.3518256954479524e-06
0.68,0.4199999999999999,0.0,1.4275681296394737e-06,1.2845426020376018e-06
0.68,0.44,0.0,1.3031903802815829e-06,1.2180721195729433e-06
0.68,0.46,0.0,1.1881148243516803e-06,1.1527446935080214e-06
0.68,0.4799999999999999,0.0,1.081818262248086e-06,1.088839094304716e-06
0.68,0.5,0.0,9.837866274691365e-07,1.0265873976391234e-06
0.68,0.52,0.0,8.935177659175597e-07,9.661796152809359e-07
0.68,0.54,0.0,8.105237080091736e-07,9.077679917521169e-07
0.68,0.56,0.0,7.343324902412991e-07,8.514709826751959e-07
0.68,0.5799999999999998,0.0,6.644895779035887e-07,7.973769311024257e-07
0.68,0.5999999999999999,0.0,6.005589360223711e-07,7.455474581692978e-07
0.68,0.62,0.0,5.421237913982359e-07,6.960205842202843e-07
0.68,0.64,0.0,4.887871247009491e-07,6.488135961785215e-07
0.68,0.66,0.0,4.401719280002845e-07,6.039256764301739e-07
0.68,0.68,0.0,3.9592125981029996e-07,5.613403079125584e-07
0.68,0.7,0.0,3.556981266835142e-07,5.21027469467717e-07
0.68,0.7199999999999999,0.0,3.191852175874884e-07,4.829456348760903e-07
0.68,0.7399999999999999,0.0,2.860845147088869e-07,4.470435883377105e-07
0.68,0.76,0.0,2.561168019408021e-07,4.132620685342246e-07
0.68,0.78,0.0,2.2902109010179587e-07,3.815352527928557e-07
0.68,0.8,0.0,2.0455397589576753e-07,3.5179209228823125e-07
0.68,0.82,0.0,1.8248894973821369e-07,3.239575086620876e-07
0.68,0.8399999999999999,0.0,1.6261566583616102e-07,2.9795346191449573e-07
0.68,0.8599999999999999,0.0,1.4473918630690192e-07,2.736998989223023e-07
0.68,0.88,0.0,1.2867920964652214e-07,2.5111559146882266e-07
0.68,0.9,0.0,1.142692925058902e-07,2.301188722209821e-07
0.68,0.92,0.0,1.013560724926996e-07,2.1062827666323862e-07
0.68,0.94,0.0,8.979849858722134e-08,1.9256309858905497e-07
0.68,0.96,0.0,7.946707473088158e-08,1.7584386635788033e-07
0.68,0.98,0.0,7.024312121508216e-08,1.6039274674629702e-07
0.68,1.0,0.0,6.201805765745535e-08,1.4613388285433974e-07
0.68,1.02,0.0,5.469271059869274e-08,1.329936721704926e-07
0.68,1.04,0.0,4.8176648079996335e-08,1.2090099055040886e-07
0.68,1.06,0.0,4.238754296389802e-08,1.09787367524249e-07
0.68,1.08,0.0,3.725056623458118e-08,9.958711801525534e-08
0.68,1.1,0.0,3.269781105286763e-08,9.023743522765784e-08
0.68,1.12,0.0,2.8667747940758765e-08,8.167844914533075e-08
0.68,1.14,0.0,2.5104711125989304e-08,7.385325477408201e-08
0.68,1.16,0.0,2.1958415783753204e-08,6.670791396048006e-08
0.68,1.18,0.0,1.9183505666032306e-08,6.01914343292319e-08
0.68,1.2,0.0,1.6739130404407735e-08,5.4255728599875065e-08
0.68,1.22,0.0,1.4588551605674272e-08,4.8855557272540076e-08
0.68,1.24,0.0,1.2698776727019426e-08,4.394845741231978e-08
0.68,1.26,0.0,1.1040219615215938e-08,3.949466001289675e-08
0.68,1.28,0.0,9.586386518675867e-09,3.545699818296912e-08
0.68,1.3,0.0,8.313586329036261e-09,3.1800808174080285e-08
0.68,1.32,0.0,7.200663777137717e-09,2.849382505597991e-08
0.68,1.34,0.0,6.2287542940054e-09,2.5506074645831925e-08
0.68,1.36,0.0,5.381059248169327e-09,2.280976311053841e-08
0.68,1.38,0.0,4.64264028401986e-09,2.037916548717448e-08
0.68,1.4,0.0,4.00023150976148e-09,1.8190514204942505e-08
0.68,1.42,0.0,3.4420683159895743e-09,1.622188854297927e-08
0.68,1.44,0.0,2.957731645264073e-09,1.4453105821532924e-08
0.68,1.46,0.0,2.5380065777701478e-09,1.2865614999141031e-08
0.68,1.48,0.0,2.1747541469020856e-09,1.1442393235097002e-08
0.68,1.5,0.0,1.8607953502074391e-09,1.0167845874244728e-08
0.68,1.52,0.0,1.5898063745655546e-09,9.027710219503849e-09
0.68,1.54,0.0,1.3562241088681994e-09,8.008963375978358e-09
0.68,1.56,0.0,1.155161072069277e-09,7.099734378490172e-09
0.68,1.58,0.0,9.823289386407095e-10,6.289220751343767e-09
0.68,1.6,0.0,8.3396989668161e-10,5.567609594493296e-09
0.68,1.62,0.0,7.067951257401849e-10,4.926003243475937e-09
0.68,1.64,0.0,5.979297314669435e-10,4.356349510923188e-09
0.68,1.66,0.0,5.048635222410136e-10,3.851376484607038e-09
0.68,1.68,0.0,4.2540705867853215e-10,3.4045318302753557e-09
0.68,1.7,0.0,3.576524502779542e-10,3.0099265264562456e-09
0.68,1.72,0.0,2.9993841426259265e-10,2.6622829424615463e-09
0.68,1.74,0.0,2.5081914986591486e-10,2.3568871595182673e-09
0.68,1.76,0.0,2.0903661682262566e-10,2.0895454278524776e-09
0.68,1.78,0.0,1.7349583965729155e-10,1.8565446492196555e-09
0.68,1.8,0.0,1.4324288950206546e-10,1.6546167744238218e-09
0.68,1.82,0.0,1.1744522264177763e-10,1.4809070084272914e-09
0.68,1.84,0.0,9.537407980571109e-11,1.3329457213830547e-09
0.68,1.86,0.0,7.638867243594472e-11,1.2086239720082527e-09
0.68,1.88,0.0,5.992190180160976e-11,1.1061725598694698e-09
0.68,1.9,0.0,4.546737393743017e-11,1.0241445351005806e-09
0.68,1.92,0.0,3.2567488003589525e-11,9.614011075350653e-10
0.68,1.94,0.0,2.080238816495773e-11,9.171008948953843e-10
0.68,1.96,0.0,9.779704233722328e-12,8.906854653792979e-10
0.68,1.98,0.0,-8.342118787159852e-13,8.792543265978867e-10
0.68,2.0,0.0,0.0,0.0
0.7,0.0,0.0,0.1000000014901161,0.0
0.7,0.02,0.0,0.003527865163785587,1.4538988675852923e-06
0.7,0.04,0.0,6.894271243584414e-05,1.50137956713364e-06
0.7,0.06,0.0,5.931842046190982e-06,1.585286792966386e-06
0.7,0.08,0.0,4.863235350725772e-06,1.646341641112555e-06
0.7,0.1,0.0,4.556152310137894e-06,1.6891163734272998e-06
0.7,0.12,0.0,4.2660742363649e-06,1.7157288090762998e-06
0.7,0.14,0.0,3.986950202649915e-06,1.7280882461138562e-06
0.7,0.16,0.0,3.719282252352063e-06,1.727955015997733e-06
0.7,0.1799999999999999,0.0,3.463450338406561e-06,1.71694719341304e-06
0.7,0.2,0.0,3.2196853120880634e-06,1.6965471095878623e-06
0.7,0.22,0.0,2.9880885764066888e-06,1.6681081994915183e-06
0.7,0.2399999999999999,0.0,2.7686501958201093e-06,1.6328620519089485e-06
0.7,0.26,0.0,2.5612652803400827e-06,1.5919255465436474e-06
0.7,0.28,0.0,2.3657487547698438e-06,1.546307981693641e-06
0.7,0.2999999999999999,0.0,2.181848624168629e-06,1.4969181134521845e-06
0.7,0.32,0.0,2.0092578443008694e-06,1.4445710428566176e-06
0.7,0.34,0.0,1.847624902538612e-06,1.3899949010403046e-06
0.7,0.3599999999999999,0.0,1.69656321066838e-06,1.3338372943329123e-06
0.7,0.38,0.0,1.555659406501272e-06,1.2766714815088895e-06
0.7,0.4,0.0,1.424480656267198e-06,1.2190022641168152e-06
0.7,0.4199999999999999,0.0,1.3025810446376323e-06,1.1612715781544728e-06
0.7,0.44,0.0,1.1895071339901016e-06,1.1038637814140464e-06
0.7,0.46,0.0,1.0848027693029322e-06,1.0471106357399231e-06
0.7,0.4799999999999999,0.0,9.880131999311277e-07,9.912959873510605e-07
0.7,0.5,0.0,8.98688584524034e-07,9.36660151410931e-07
0.7,0.52,0.0,8.163869405461737e-07,8.834040093064871e-07
0.7,0.54,0.0,7.406765952829799e-07,8.316928287416831e-07
0.7,0.56,0.0,6.711381908691216e-07,7.816598178702062e-07
0.7,0.5799999999999998,0.0,6.073662917758053e-07,7.334094253848916e-07
0.7,0.5999999999999999,0.0,5.489706393337168e-07,6.870203988356257e-07
0.7,0.62,0.0,4.955770942446174e-07,6.42548613539372e-07
0.7,0.64,0.0,4.4682830463755013e-07,6.000296843404742e-07
0.7,0.66,0.0,4.02384134044034e-07,5.594813722306719e-07
0.7,0.68,0.0,3.6192188068840786e-07,5.209057974908793e-07
0.7,0.7,0.0,3.2513631670268915e-07,4.84291470605997e-07
0.7,0.7199999999999999,0.0,2.9173957326828125e-07,4.4961515175757686e-07
0.7,0.7399999999999999,0.0,2.6146089524915435e-07,4.168435492377005e-07
0.7,0.76,0.0,2.3404628660297674e-07,3.8593486666603517e-07
0.7,0.78,0.0,2.0925806572966502e-07,3.568402084410292e-07
0.7,0.8,0.0,1.8687434793329113e-07,3.2950485242208605e-07
0.7,0.82,0.0,1.6668847032660294e-07,3.0386939842584906e-07
0.7,0.8399999999999999,0.0,1.4850837279150702e-07,2.798708007277813e-07
0.7,0.8599999999999999,0.0,1.3215594701829668e-07,2.5744329238967924e-07
0.7,0.88,0.0,1.1746636417608377e-07,2.365192088832308e-07
0.7,0.9,0.0,1.0428739041194453e-07,2.1702971814710346e-07
0.7,0.92,0.0,9.247869813201875e-08,1.9890546389790962e-07
0.7,0.94,0.0,8.191117987950256e-08,1.8207712871121302e-07
0.7,0.96,0.0,7.246627058743556e-08,1.6647592309511465e-07
0.7,0.98,0.0,6.403528304362836e-08,1.520340064936863e-07
0.7,1.0,0.0,5.651876055611898e-08,1.386848458787949e-07
0.7,1.02,0.0,4.982585004523954e-08,1.263635173151425e-07
0.7,1.04,0.0,4.387369810767596e-08,1.1500695561357893e-07
0.7,1.06,0.0,3.858687199372995e-08,1.0455415692115245e-07
0.7,1.08,0.0,3.389680690623655e-08,9.494633883259661e-08
0.7,1.1,0.0,2.974128056316104e-08,8.612706234689992e-08
0.7,1.12,0.0,2.6063915560762337e-08,7.804231973447607e-08
0.7,1.14,0.0,2.281370972540718e-08,7.06405921256346e-08
0.7,1.16,0.0,1.994459434483577e-08,6.38728803801106e-08
0.7,1.18,0.0,1.7415019919234377e-08,5.769271255103893e-08
0.7,1.2,0.0,1.5187568864382053e-08,5.2056131015696704e-08
0.7,1.22,0.0,1.3228594429118928e-08,4.692166211039211e-08
0.7,1.24,0.0,1.1507884953376368e-08,4.2250270878823554e-08
0.7,1.26,0.0,9.998352487191219e-09,3.800530332283862e-08
0.7,1.28,0.0,8.675744711920553e-09,3.41524183324824e-08
0.7,1.3,0.0,7.51837904895755e-09,3.0659511269169314e-08
0.7,1.32,0.0,6.506897805552058e-09,2.7496630982282496e-08
0.7,1.34,0.0,5.624043189038281e-09,2.4635891855939943e-08
0.7,1.36,0.0,4.854451017294919e-09,2.2051382309409687e-08
0.7,1.38,0.0,4.184461962272151e-09,1.971907101193968e-08
0.7,1.4,0.0,3.601949182807494e-09,1.7616711920730384e-08
0.7,1.42,0.0,3.0961612308306573e-09,1.572374910944995e-08
0.7,1.44,0.0,2.6575791497418816e-09,1.4021222224020132e-08
0.7,1.46,0.0,2.2777867237494043e-09,1.2491673282243152e-08
0.7,1.48,0.0,1.9493528809594142e-09,1.1119055423977633e-08
0.7,1.5,0.0,1.6657252998823372e-09,9.888644118722455e-09
0.7,1.52,0.0,1.4211343177610872e-09,8.786951247289155e-09
0.7,1.54,0.0,1.210506288888689e-09,7.801642393347161e-09
0.7,1.56,0.0,1.0293855911383522e-09,6.921457608586288e-09
0.7,1.58,0.0,8.738645286673158e-10,6.136135851600323e-09
0.7,1.6,0.0,7.405204276663396e-10,5.4363432448797405e-09
0.7,1.62,0.0,6.263592696902773e-10,4.813605246020984e-09
0.7,1.64,0.0,5.287652531818369e-10,4.260242787921492e-09
0.7,1.66,0.0,4.4545571802078845e-10,3.769312407839953e-09
0.7,1.68,0.0,3.744409100851768e-10,3.334550356274257e-09
0.7,1.7,0.0,3.139881027426232e-10,2.9503206531698794e-09
0.7,1.72,0.0,2.625896297858675e-10,2.6115670405582757e-09
0.7,1.74,0.0,2.1893441951195507e-10,2.313768766896313e-09
0.7,1.76,0.0,1.8188265237433596e-10,2.0529001287116416e-09
0.7,1.78,0.0,1.5044319489205243e-10,1.8253936892551567e-09
0.7,1.8,0.0,1.2375349028039031e-10,1.6281070913432234e-09
0.7,1.82,0.0,1.0106161158812516e-10,1.4582933820851163e-09
0.7,1.84,0.0,8.171020601408e-11,1.3135747704043559e-09
0.7,1.86,0.0,6.51220795636104e-11,1.1919197438673806e-09
0.7,1.88,0.0,5.078718933134824e-11,1.0916234790421207e-09
0.7,1.9,0.0,3.825082649875508e-11,1.011291489153996e-09
0.7,1.92,0.0,2.7102786651930452e-11,9.498264639003954e-10
0.7,1.94,0.0,1.6967335617101944e-11,9.064182520903633e-10
0.7,1.96,0.0,7.49390878938951e-12,8.805301162966818e-10
0.7,1.98,0.0,-1.6126390697385078e-12,8.693216259945459e-10
0.7,2.0,0.0,0.0,0.0
0.7199999999999999,0.0,0.0,0.1000000014901161,0.0
0.7199999999999999,0.02,0.0,0.0035271410321502023,1.154979661468624e-06
0.7199999999999999,0.04,0.0,6.834351017436859e-05,1.204287426557837e-06
0.7199999999999999,0.06,0.0,5.377880676833688e-06,1.2936362346136543e-06
0.7199999999999999,0.08,0.0,4.349169230113433e-06,1.3619789457080958e-06
0.7199999999999999,0.1,0.0,4.079613138561014e-06,1.4131804742055094e-06
0.7199999999999999,0.12,0.0,3.82481159683501e-06,1.4491194329864067e-06
0.7199999999999999,0.14,0.0,3.578787692389233e-06,1.4715008474113152e-06
0.7199999999999999,0.16,0.0,3.3421244993799305e-06,1.4819046841677873e-06
0.7199999999999999,0.1799999999999999,0.0,3.115288447881514e-06,1.481790535210817e-06
0.7199999999999999,0.2,0.0,2.898600428789705e-06,1.4725022978710474e-06
0.7199999999999999,0.22,0.0,2.692253863712512e-06,1.4552732783822858e-06
