time,x,y,z,L
46.9,0.484269,0.69416,1.82121,0.497424
47,0.312509,0.699179,1.93111,0.473715
47.1,0.123452,0.673524,2.02195,0.44378
47.2,-0.0814173,0.613347,2.08882,0.406544
47.3,-0.300041,0.516448,2.12665,0.406544
47.4,-0.529766,0.382904,2.13051,0.406544
47.5,-0.767345,0.215621,2.09589,0.406544
47.6,-1.00898,0.020734,2.0191,0.406544
47.7,-1.25039,-0.192251,1.89764,0.406544
47.8,-1.48695,-0.410679,1.73055,0.406544
47.9,-1.71384,-0.619381,1.51876,0.406544
48,-1.92622,-0.801732,1.26527,0.406544
48.1,-2.11951,-0.941073,0.97524,0.406544
48.2,-2.28954,-1.02233,0.655868,0.406544
48.3,-2.43281,-1.03368,0.316094,0.406544
48.4,-2.54665,-0.967876,-0.0338694,0.406544
48.5,-2.62938,-0.823279,-0.38314,0.406544
48.6,-2.68034,-0.604112,-0.720849,0.406544
48.7,-2.69994,-0.320124,-1.03682,0.406544
48.8,-2.68959,0.0143972,-1.32217,0.406544
48.9,-2.65156,0.382081,-1.56983,0.406544
49,-2.58885,0.764172,-1.77477,0.406544
49.1,-2.50495,1.14223,-1.93419,0.406544
49.2,-2.40372,1.49961,-2.04743,0.406544
49.3,-2.28909,1.82258,-2.11572,0.406544
49.4,-2.16498,2.10095,-2.1419,0.406544
49.5,-2.0351,2.32831,-2.13004,0.406544
49.6,-1.90285,2.50188,-2.08498,0.406544
49.7,-1.77127,2.622,-2.01204,0.406544
49.8,-1.64294,2.69156,-1.91663,0.406544
49.9,-1.52002,2.71528,-1.80402,0.406544
50,-1.40424,2.69903,-1.67915,0.406544
50.1,-1.29691,2.64925,-1.54646,0.406544
50.2,-1.19896,2.57244,-1.40989,0.406544
50.3,-1.11099,2.47483,-1.27279,0.406544
50.4,-1.03334,2.36207,-1.13797,0.406544
50.5,-0.966052,2.23913,-1.00773,0.406544
50.6,-0.908998,2.11022,-0.883898,0.406544
50.7,-0.861863,1.97881,-0.7679,0.406544
