X,Y,Z,u,v,p,rho,T,Mach
  1.01010101E-06,  3.13131313E-06,  0.00000000E+00,  1.36237104E+03, -5.09196483E+00,  9.90424328E+04,  1.20505487E+00,  2.86373337E+02,  4.01630960E+00
  1.01010101E-06,  3.23232323E-06,  0.00000000E+00,  1.36216260E+03, -5.36837371E+00,  9.90403259E+04,  1.20487617E+00,  2.86409718E+02,  4.01544320E+00
  1.01010101E-06,  3.33333333E-06,  0.00000000E+00,  1.36198796E+03, -4.85902920E+00,  9.93632215E+04,  1.20803169E+00,  2.86592908E+02,  4.01363939E+00
  1.01010101E-06,  3.43434343E-06,  0.00000000E+00,  1.36186597E+03, -3.73246382E+00,  9.99037668E+04,  1.21347254E+00,  2.86860014E+02,  4.01140054E+00
  1.01010101E-06,  3.53535354E-06,  0.00000000E+00,  1.36173335E+03, -2.24353726E+00,  1.00536338E+05,  1.21972352E+00,  2.87196913E+02,  4.00864703E+00
  1.01010101E-06,  3.63636364E-06,  0.00000000E+00,  1.36152602E+03, -6.89353503E-01,  1.01152687E+05,  1.22549413E+00,  2.87596960E+02,  4.00524320E+00
  1.01010101E-06,  3.73737374E-06,  0.00000000E+00,  1.36123349E+03,  6.68458523E-01,  1.01672028E+05,  1.22993124E+00,  2.88030684E+02,  4.00136654E+00
  1.01010101E-06,  3.83838384E-06,  0.00000000E+00,  1.36090555E+03,  1.65169372E+00,  1.02041912E+05,  1.23264552E+00,  2.88441993E+02,  3.99755178E+00
  1.01010101E-06,  3.93939394E-06,  0.00000000E+00,  1.36062290E+03,  2.18532149E+00,  1.02243121E+05,  1.23369477E+00,  2.88764951E+02,  3.99448813E+00
  1.01010101E-06,  4.04040404E-06,  0.00000000E+00,  1.36045545E+03,  2.28814855E+00,  1.02279022E+05,  1.23334232E+00,  2.88948894E+02,  3.99272555E+00
  1.01010101E-06,  4.14141414E-06,  0.00000000E+00,  1.36043258E+03,  2.04086223E+00,  1.02176603E+05,  1.23199095E+00,  2.88976178E+02,  3.99246876E+00
  1.01010101E-06,  4.24242424E-06,  0.00000000E+00,  1.36053664E+03,  1.55694901E+00,  1.01975391E+05,  1.23003495E+00,  2.88865736E+02,  3.99353550E+00
  1.01010101E-06,  4.34343434E-06,  0.00000000E+00,  1.36071763E+03,  9.53710140E-01,  1.01721740E+05,  1.22783663E+00,  2.88663119E+02,  3.99546660E+00
  1.01010101E-06,  4.44444444E-06,  0.00000000E+00,  1.36091736E+03,  3.36501262E-01,  1.01460862E+05,  1.22570490E+00,  2.88423556E+02,  3.99771141E+00
  1.01010101E-06,  4.54545455E-06,  0.00000000E+00,  1.36109018E+03, -2.11310299E-01,  1.01229975E+05,  1.22388023E+00,  2.88196243E+02,  3.99979548E+00
  1.01010101E-06,  4.64646465E-06,  0.00000000E+00,  1.36121268E+03, -6.32059007E-01,  1.01055994E+05,  1.22254699E+00,  2.88014678E+02,  4.00141652E+00
  1.01010101E-06,  4.74747475E-06,  0.00000000E+00,  1.36128174E+03, -8.93856313E-01,  1.00952331E+05,  1.22180223E+00,  2.87894614E+02,  4.00245429E+00
  1.01010101E-06,  4.84848485E-06,  0.00000000E+00,  1.36130615E+03, -9.89962160E-01,  1.00920716E+05,  1.22166275E+00,  2.87837316E+02,  4.00292460E+00
  1.01010101E-06,  4.94949495E-06,  0.00000000E+00,  1.36129777E+03, -9.35305567E-01,  1.00952168E+05,  1.22205345E+00,  2.87834967E+02,  4.00291619E+00
  1.01010101E-06,  5.05050505E-06,  0.00000000E+00,  1.36126646E+03, -7.62536813E-01,  1.01030675E+05,  1.22283182E+00,  2.87875448E+02,  4.00254234E+00
  1.01010101E-06,  5.15151515E-06,  0.00000000E+00,  1.36121916E+03, -5.15313029E-01,  1.01136600E+05,  1.22381710E+00,  2.87945263E+02,  4.00191771E+00
  1.01010101E-06,  5.25252525E-06,  0.00000000E+00,  1.36116170E+03, -2.40992399E-01,  1.01250040E+05,  1.22482553E+00,  2.88030897E+02,  4.00115361E+00
  1.01010101E-06,  5.35353535E-06,  0.00000000E+00,  1.36110058E+03,  1.68972380E-02,  1.01353905E+05,  1.22570530E+00,  2.88119417E+02,  4.00035924E+00
